Date,D2-B,D2-D,D6-D,D6-E,D6-I,D6-J,D6-S,D6-AB,D7-B,Label_D6-E,Label_D6-S,Label_D6-AB
"4月 28, 1995",-103,39,-4108,-4107,722,406,316,843,-0.5,0,0,0
"5月 05, 1995",-171,0,-1921,-1921,794,942,-148,-2121,-0.3,1,1,1
"5月 12, 1995",0,0,822,823,131,-905,1036,1036,-0.1,0,0,0
"5月 19, 1995",348,0,-4149,-4149,-1957,126,-2083,-848,-0.3,0,0,1
"5月 26, 1995",335,4,-3019,-3019,2847,3440,-593,1742,-0.4,0,1,1
"6月 02, 1995",-1,0,-2156,-2156,-1380,-2525,1145,1854,-0.4,0,1,0
"6月 09, 1995",87,0,-555,-553,-715,-866,151,-303,-0.4,0,1,1
"6月 16, 1995",-42,0,-489,-489,2393,1052,1341,1519,-0.1,0,0,0
"6月 23, 1995",21,0,-7467,-7467,-1948,-740,-1208,-1001,-0.6,1,1,1
"6月 30, 1995",-219,-10,3726,3726,-713,-1817,1104,136,0.4,0,0,1
"7月 07, 1995",-147,0,-1175,-1175,235,988,-753,2676,0,0,0,1
"7月 14, 1995",109,0,-17,-17,426,1090,-664,3469,0.1,0,1,0
"7月 21, 1995",-185,0,-6880,-6883,-325,-1255,930,-672,-0.3,1,0,1
"7月 28, 1995",34,-55,2949,2949,-549,-429,-120,697,0.3,0,1,1
"8月 04, 1995",-10,25,-6841,-6869,-2706,-3823,1117,1772,-0.5,1,0,1
"8月 11, 1995",-69,-25,2475,2505,-1141,-474,-667,339,0.2,0,0,0
"8月 18, 1995",-88,0,-7390,-7390,-3893,-3194,-699,-351,-0.4,1,0,0
"8月 25, 1995",32,0,2953,2953,-3608,-3507,-101,-11,0.2,1,0,1
"9月 01, 1995",285,0,7421,7421,1128,1486,-358,2933,0.5,0,1,1
"9月 08, 1995",109,0,-4602,-4602,-566,-1854,1288,2595,-0.4,0,1,1
"9月 15, 1995",22,0,-904,-907,-1690,-2341,651,3734,-0.3,0,0,0
"9月 22, 1995",-294,0,-550,-550,1866,2375,-509,-1945,0,0,0,1
"9月 29, 1995",41,8,-5055,-5055,6010,6035,-25,311,-0.4,0,0,0
"10月 06, 1995",-311,0,-4384,-4384,-1669,-1557,-112,-571,-0.1,0,0,1
"10月 13, 1995",-582,0,-25,-25,-2417,-1556,-861,2094,0.4,1,1,0
"10月 20, 1995",213,0,2171,2176,657,364,293,-1896,0.4,1,1,0
"10月 27, 1995",5,23,1524,1524,-1793,-1991,198,-2898,0.4,1,0,1
"11月 03, 1995",-67,0,3291,3291,-1988,-252,-1736,1316,0.4,0,0,1
"11月 10, 1995",-176,0,-1631,-1626,-5448,-4670,-778,961,-0.1,1,1,0
"11月 17, 1995",336,0,9609,9609,2130,1125,1005,-507,0.6,1,1,1
"11月 24, 1995",133,0,6079,6079,798,-276,1074,2922,0.4,0,0,1
"12月 01, 1995",301,-72,-3112,-3112,3828,4266,-438,1459,-0.5,0,1,0
"12月 08, 1995",99,0,-4260,-4260,-317,-1773,1456,-1272,-0.6,1,0,0
"12月 15, 1995",-282,0,5850,5862,2103,2236,-133,-4234,0.3,0,1,0
"12月 22, 1995",-144,0,-5860,-5857,-817,-1682,865,-2927,-0.4,0,0,1
"12月 29, 1995",173,0,-10226,-10226,5871,5957,-86,1816,-0.7,1,1,1
"1月 05, 1996",-69,-47,1032,1032,-184,-546,362,1863,0.2,1,1,0
"1月 12, 1996",-247,0,2920,2928,1986,1787,199,-4767,0.3,1,0,0
"1月 19, 1996",97,0,4278,4278,5113,5417,-304,-4180,0.4,0,1,0
"1月 26, 1996",-137,0,-1745,-1745,1228,-553,1781,-4262,0,0,1,0
"2月 02, 1996",-42,0,-2410,-2410,2518,2362,156,-5278,-0.1,0,1,0
"2月 09, 1996",-41,-75,-2234,-2234,-778,-824,46,-8768,-0.1,0,0,0
"2月 16, 1996",-28,0,-3070,-3060,-1184,-251,-933,-4460,-0.1,1,0,1
"2月 23, 1996",-139,0,343,343,-2000,-1859,-141,480,0.1,0,1,0
"3月 01, 1996",229,0,-3275,-3275,3162,2318,844,-2086,-0.2,1,0,1
"3月 08, 1996",-34,21,8225,8225,-3836,-2915,-921,72,0.6,0,1,0
"3月 15, 1996",11,0,-5282,-5269,-598,-1507,909,-4186,-0.5,0,0,0
"3月 22, 1996",41,0,-1217,-1217,-3288,-1516,-1772,-4415,-0.1,0,1,1
"3月 29, 1996",365,0,-4558,-2063,-2081,-2240,159,727,-0.3,1,0,0
"4月 05, 1996",-54,53,2307,2300,-1814,-700,-1114,-1381,0,1,0,1
"4月 12, 1996",161,0,-86,1399,-937,-503,-434,767,-0.1,0,1,0
"4月 19, 1996",31,0,-4679,-4029,2829,1041,1788,-1241,-0.5,0,1,1
"4月 26, 1996",30,0,-871,-370,338,-223,561,584,0,1,0,1
"5月 03, 1996",45,19,7180,7180,-33,707,-740,1705,0.4,0,0,1
"5月 10, 1996",-115,0,-1702,-1702,-1493,-250,-1243,1052,-0.1,0,0,0
"5月 17, 1996",-49,0,-4460,-4452,2214,3531,-1317,-88,-0.3,1,1,1
"5月 24, 1996",365,33,1128,1128,816,-309,1125,2501,0,1,1,1
"5月 31, 1996",56,0,11267,11937,412,-106,518,3162,0.7,0,1,1
"6月 07, 1996",36,0,-1664,-1652,-550,-654,104,270,-0.3,0,1,1
"6月 14, 1996",-94,0,-3010,-3010,-90,-645,555,3047,-0.3,1,0,1
"6月 21, 1996",38,0,-478,856,1047,3298,-2251,447,0.1,1,1,1
"6月 28, 1996",26,30,6853,6853,-3554,-4393,839,608,0.4,1,0,1
"7月 05, 1996",-170,0,1656,1660,-1310,-814,-496,2433,0.2,0,0,1
"7月 12, 1996",25,0,-3008,-2527,-1304,673,-1977,1509,-0.1,0,0,0
"7月 19, 1996",-25,0,-4239,-3838,-1396,-894,-502,-103,-0.2,1,1,0
"7月 26, 1996",-84,-12,646,1115,-1368,-1787,419,-1651,0.1,0,1,1
"8月 02, 1996",107,0,-2879,-2677,-788,-1356,568,1424,-0.2,0,1,0
"8月 09, 1996",110,0,-2684,-1161,1401,802,599,-363,-0.1,1,0,1
"8月 16, 1996",-163,0,1359,1880,211,332,-121,1158,0.1,1,0,1
"8月 23, 1996",60,0,9128,9701,-2179,-1414,-765,687,0.7,0,0,1
"8月 30, 1996",-29,4,-6711,-5065,-3346,-2739,-607,3490,-0.4,0,1,1
"9月 06, 1996",70,0,-4162,-3088,-1175,-2364,1189,2497,-0.2,0,0,1
"9月 13, 1996",-4,0,-3318,-1987,267,1920,-1653,767,-0.1,1,0,0
"9月 20, 1996",41,0,652,1176,1526,2312,-786,-518,0,0,1,0
"9月 27, 1996",67,25,-7168,-5113,4191,3081,1110,-797,-0.4,0,1,1
"10月 04, 1996",28,0,-377,-377,-698,-2317,1619,1285,-0.1,0,0,0
"10月 11, 1996",-458,0,-3307,-3301,-2609,-1325,-1284,-885,-0.1,1,0,0
"10月 18, 1996",40,0,5741,5741,-3885,-3804,-81,-109,0.5,0,1,1
"10月 25, 1996",150,0,-3059,-3059,-1242,-1510,268,3713,-0.1,1,1,0
"11月 01, 1996",92,-76,10250,10250,2673,2262,411,-515,0.8,0,0,0
"11月 08, 1996",-609,0,-5168,-5130,-1776,-1112,-664,-317,-0.3,0,0,0
"11月 15, 1996",282,0,-2696,-2465,-1585,-921,-664,-926,-0.1,0,0,1
"11月 22, 1996",280,0,-6123,-4796,-1334,81,-1415,1270,-0.4,1,1,1
"11月 29, 1996",-14,0,-717,227,3222,1177,2045,3882,0.1,0,0,1
"12月 06, 1996",106,10,-2012,-993,4265,4750,-485,2381,-0.3,0,0,0
"12月 13, 1996",-164,0,-3227,-2947,-3328,-1961,-1367,-209,-0.3,0,1,0
"12月 20, 1996",23,0,-7829,-6103,-367,-1939,1572,-1520,-0.4,1,0,1
"12月 27, 1996",-53,0,1815,2442,961,1062,-101,4111,0.2,0,1,1
"1月 03, 1997",-158,-56,-8928,-8223,6225,4298,1927,3020,-0.5,1,1,0
"1月 10, 1997",-310,0,4106,5052,1755,460,1295,-348,0.6,0,1,0
"1月 17, 1997",-137,0,-2093,-1465,1463,698,765,-4806,0.1,1,1,0
"1月 24, 1997",-129,0,2967,3372,2182,1622,560,-2523,0.5,1,1,0
"1月 31, 1997",228,0,5045,6035,3312,2018,1294,-4241,0.6,1,1,0
"2月 07, 1997",-476,0,3040,3349,4040,1595,2445,-4812,0.4,1,0,0
"2月 14, 1997",-28,0,4483,4485,-1689,-370,-1319,-3659,0.5,0,0,0
"2月 21, 1997",172,0,-164,-164,-3838,-3822,-16,-486,0,0,0,1
"2月 28, 1997",81,0,-5423,-5423,-2258,-1841,-417,1130,-0.3,1,0,0
"3月 07, 1997",188,0,5330,5330,487,1345,-858,-380,0.3,1,1,0
"3月 14, 1997",88,0,102,110,-3948,-4398,450,-3236,-0.2,0,1,0
"3月 21, 1997",352,0,-1088,-1088,-971,-1809,838,-2581,-0.4,1,1,0
"3月 28, 1997",94,188,6346,6346,-1844,-2104,260,-2329,0.2,1,0,0
"4月 04, 1997",42,0,198,198,-1233,-856,-377,-1037,-0.2,1,1,1
"4月 11, 1997",-38,0,2619,2624,231,-1626,1857,1545,0,1,0,0
"4月 18, 1997",49,0,1460,1450,-1,908,-909,-2664,0.1,1,1,0
"4月 25, 1997",-162,0,2826,2826,98,47,51,-1630,0.2,0,0,1
"5月 02, 1997",291,1,-66,-56,-2464,-845,-1619,2667,-0.1,1,1,0
"5月 09, 1997",481,0,6389,6395,4700,4162,538,-400,0.2,0,1,1
"5月 16, 1997",19,0,-5435,-5435,411,202,209,2422,-0.6,1,0,1
"5月 23, 1997",184,0,3214,3214,1159,1286,-127,3397,-0.1,1,1,1
"5月 30, 1997",294,180,4202,4202,897,355,542,5855,0,0,0,1
"6月 06, 1997",-95,0,-416,-416,2599,3602,-1003,2451,-0.2,0,0,1
"6月 13, 1997",-160,0,-1260,-1256,1850,2535,-685,1241,-0.2,0,0,1
"6月 20, 1997",65,0,-463,-463,335,526,-191,1760,0,0,0,1
"6月 27, 1997",-73,0,-5727,-5727,-1506,-531,-975,2739,-0.3,1,0,1
"7月 04, 1997",-234,-16,4819,4819,-259,258,-517,362,0.4,0,0,1
"7月 11, 1997",290,0,-2463,-2459,-3996,-3915,-81,4853,-0.1,0,0,0
"7月 18, 1997",-121,0,-1985,-1985,-2267,-1200,-1067,-903,-0.1,0,0,1
"7月 25, 1997",-169,0,-9890,-9890,-3789,-3321,-468,100,-0.6,0,0,1
"8月 01, 1997",222,0,-764,-764,-3120,-2810,-310,1968,-0.1,1,0,0
"8月 08, 1997",-218,0,5135,5138,-1497,-1428,-69,-622,0.4,1,0,1
"8月 15, 1997",219,0,624,624,-2881,-1732,-1149,2533,0,0,0,1
"8月 22, 1997",245,0,-5254,-5254,838,1145,-307,1734,-0.5,0,1,1
"8月 29, 1997",124,0,-1602,-1602,-1472,-1717,245,2505,-0.2,0,0,1
"9月 05, 1997",-17,22,-6098,-6098,1604,2449,-845,5099,-0.6,1,1,1
"9月 12, 1997",-44,0,3791,3794,2461,1393,1068,139,0.2,0,1,1
"9月 19, 1997",-81,0,-3883,-3883,4661,3459,1202,1502,-0.3,1,1,1
"9月 26, 1997",-44,0,1318,1318,1255,622,633,253,0.2,1,0,0
"10月 03, 1997",-74,0,4787,4787,2104,2174,-70,-7,0.4,0,0,1
"10月 10, 1997",104,0,-2177,-2172,-852,-171,-681,496,-0.2,0,1,1
"10月 17, 1997",-422,0,-3298,-3298,173,-288,461,668,0,1,0,0
"10月 24, 1997",-173,0,4605,4605,592,1223,-631,-1887,0.4,1,1,0
"10月 31, 1997",74,2,6019,6019,68,-1216,1284,-750,0.6,0,0,1
"11月 07, 1997",-232,0,-1309,-1309,-1089,-44,-1045,1182,0.1,1,1,0
"11月 14, 1997",-204,0,5281,5286,1098,1053,45,-1203,0.6,1,0,0
"11月 21, 1997",455,0,3774,3774,-1048,64,-1112,-285,0.2,1,1,0
"11月 28, 1997",145,0,2820,2820,2850,1970,880,-806,0.1,0,1,1
"12月 05, 1997",-83,-38,-4758,-4758,-861,-2203,1342,2356,-0.4,1,1,1
"12月 12, 1997",95,0,2540,2540,3337,2777,560,31,0,0,0,0
"12月 19, 1997",-45,0,-3978,-3969,-307,-128,-179,-2071,-0.3,0,1,0
"12月 26, 1997",118,0,-3252,-3252,3321,2451,870,-2414,-0.3,0,1,1
"1月 02, 1998",-48,0,-6466,-6466,5290,4818,472,5893,-0.4,0,1,1
"1月 09, 1998",-173,0,-1080,-1079,5956,4412,1544,2280,-0.1,1,1,0
"1月 16, 1998",-280,0,11212,11212,1749,1415,334,-2460,0.9,1,1,0
"1月 23, 1998",-195,0,5686,5686,-461,-1763,1302,-3124,0.6,0,0,0
"1月 30, 1998",-145,0,-572,-622,470,736,-266,-2278,0.3,1,1,0
"2月 06, 1998",206,0,-28,22,2691,1481,1210,-1818,0.1,1,0,0
"2月 13, 1998",-439,0,1703,1702,-2386,-2037,-349,-608,0.4,1,1,0
"2月 20, 1998",-108,0,2883,2883,546,-549,1095,-1903,0.4,0,1,0
"2月 27, 1998",14,0,-1599,-1599,1067,606,461,-430,0,0,1,0
"3月 06, 1998",587,26,-775,-775,-1839,-2685,846,-43,-0.1,0,1,0
"3月 13, 1998",104,0,-2061,-2057,-3813,-3882,69,-1674,-0.4,1,1,0
"3月 20, 1998",-1,0,6469,6469,1134,545,589,-1321,0.2,1,0,0
"3月 27, 1998",130,0,1594,1594,-574,335,-909,-2333,-0.2,1,1,0
"4月 03, 1998",-2,77,1369,1369,-3937,-4400,463,-673,0,1,0,1
"4月 10, 1998",193,0,5330,5330,-446,848,-1294,1825,0.3,1,0,1
"4月 17, 1998",507,0,5007,5007,830,935,-105,43,0,1,1,0
"4月 24, 1998",-434,0,303,303,1002,653,349,-618,-0.1,1,1,1
"5月 01, 1998",393,8,2159,2159,60,-31,91,699,-0.1,0,0,1
"5月 08, 1998",-386,0,-663,-663,3850,4044,-194,1530,0,1,0,0
"5月 15, 1998",107,0,11223,11223,-2896,-996,-1900,-791,0.8,0,1,1
"5月 22, 1998",279,0,-3246,-3246,1985,761,1224,3070,-0.3,0,1,1
"5月 29, 1998",255,0,-4288,-4288,2973,2052,921,5041,-0.4,0,0,0
"6月 05, 1998",-357,19,-860,-860,1385,1767,-382,-916,-0.2,0,0,1
"6月 12, 1998",243,0,-2698,-2698,487,1617,-1130,777,-0.3,0,1,1
"6月 19, 1998",0,0,-1652,-1654,2687,1957,730,726,-0.2,1,0,0
"6月 26, 1998",-73,0,1661,1661,-359,642,-1001,-281,0.2,0,0,1
"7月 03, 1998",-128,0,-2786,-2786,-4138,-3741,-397,2019,-0.2,0,1,1
"7月 10, 1998",444,0,-6631,-6632,3246,2781,465,2012,-0.5,1,0,1
"7月 17, 1998",-51,0,5541,5541,-2649,-343,-2306,4428,0.3,1,1,1
"7月 24, 1998",-22,0,3829,3829,220,-908,1128,3210,0.2,1,1,1
"7月 31, 1998",-130,29,683,683,-3308,-3581,273,687,-0.1,1,0,0
"8月 07, 1998",-94,0,945,945,-3345,-2168,-1177,-30,0.2,0,1,1
"8月 14, 1998",188,0,-536,-536,-2343,-2681,338,829,0,0,0,1
"8月 21, 1998",101,0,-6878,-6875,-1216,401,-1617,99,-0.5,0,0,0
"8月 28, 1998",47,0,-318,-318,331,441,-110,-1283,-0.1,0,0,1
"9月 04, 1998",-243,61,-8637,-8637,-2171,-2080,-91,1042,-0.6,0,1,1
"9月 11, 1998",40,0,-2382,-2382,-1317,-2317,1000,4000,-0.1,0,1,1
"9月 18, 1998",-466,0,-9339,-9339,2958,2755,203,995,-0.4,1,1,1
"9月 25, 1998",-196,0,3097,3097,-1156,-1279,123,2879,0.5,1,0,0
"10月 02, 1998",-945,8,2460,2460,-379,1212,-1591,-462,0.7,1,0,0
"10月 09, 1998",-269,0,6789,6789,-7628,-7108,-520,-2817,1.1,1,0,0
"10月 16, 1998",-107,0,3545,3545,1897,2528,-631,-1856,0.8,1,0,0
"10月 23, 1998",291,0,3737,3737,-1649,-385,-1264,-214,0.7,1,1,0
"10月 30, 1998",744,0,3775,3775,470,-1615,2085,-2096,0,0,1,1
"11月 06, 1998",293,2,-807,-807,1621,1049,572,33,-0.5,0,0,1
"11月 13, 1998",145,0,-1946,-2535,4518,4711,-193,759,-0.8,1,1,0
"11月 20, 1998",-245,0,5157,5157,-660,-748,88,-642,0,0,0,1
"11月 27, 1998",-92,0,-5568,-5568,14,54,-40,2728,-0.4,0,1,1
"12月 04, 1998",38,0,-1521,-1521,2492,2159,333,1560,0,1,1,1
"12月 11, 1998",48,0,3419,3419,2063,1497,566,3198,0.3,1,0,0
"12月 18, 1998",-94,0,5990,1480,-1922,-626,-1296,-1559,0.1,0,0,1
"12月 25, 1998",448,0,-2658,-2658,1538,1855,-317,1337,-0.3,0,1,1
"1月 01, 1999",251,0,-14978,-14978,971,921,50,1397,-1.2,1,1,1
"1月 08, 1999",-141,51,2540,2540,6735,5569,1166,307,0,1,0,0
"1月 15, 1999",-349,0,2707,2707,4413,4586,-173,-6488,0.1,1,1,0
"1月 22, 1999",-751,0,6053,3173,-1102,-2094,992,-3495,0.5,1,1,0
"1月 29, 1999",94,0,2582,2582,2198,1465,733,-119,0.6,1,1,0
"2月 05, 1999",75,47,401,401,5106,3384,1722,-1240,0.4,0,1,1
"2月 12, 1999",297,0,-1192,-1738,-2144,-3589,1445,387,0,1,1,0
"2月 19, 1999",-133,-30,3087,3038,3255,1313,1942,-1881,0.1,0,0,0
"2月 26, 1999",-72,30,-3206,-3157,-1887,-1226,-661,-1247,-0.3,1,1,0
"3月 05, 1999",67,21,2992,2992,-687,-735,48,-3782,0.1,1,0,0
"3月 12, 1999",-218,0,3663,3663,-3821,-3598,-223,-4428,0.4,1,1,0
"3月 19, 1999",-26,0,2807,2807,-3117,-3347,230,-5063,0.3,1,0,0
"3月 26, 1999",93,0,3803,3803,-5268,-2838,-2430,-4774,0.3,0,1,1
"4月 02, 1999",371,0,-1771,-1771,-214,-217,3,2352,-0.2,1,1,1
"4月 09, 1999",502,202,2117,2117,3080,1839,1241,4750,-0.2,0,0,0
"4月 16, 1999",27,0,-3156,-3156,-520,1673,-2193,-3322,-0.6,0,1,1
"4月 23, 1999",-236,0,-3443,-3443,-2125,-3784,1659,1789,-0.5,0,0,0
"4月 30, 1999",270,0,-2141,-2141,3665,4444,-779,-241,-0.3,0,1,0
"5月 07, 1999",-309,0,-2606,-2606,4479,2617,1862,-123,-0.1,1,0,1
"5月 14, 1999",-7,28,1054,553,-913,-487,-426,883,0.1,0,0,1
"5月 21, 1999",69,0,-2323,-2323,-383,727,-1110,2299,-0.1,0,0,1
"5月 28, 1999",-44,0,-1047,-1047,1437,1714,-277,1171,0,1,1,0
"6月 04, 1999",228,89,2136,2136,3022,2811,211,-387,0.1,1,0,1
"6月 11, 1999",-41,0,2957,1814,-4968,-3795,-1173,2301,0,0,0,0
"6月 18, 1999",-159,0,-2723,-2723,-433,2586,-3019,-3167,-0.2,0,1,1
"6月 25, 1999",-4,0,-1724,-1724,-2681,-3092,411,265,-0.1,0,1,1
"7月 02, 1999",-34,1,-195,-195,-3329,-4101,772,96,0.1,1,1,1
"7月 09, 1999",144,0,3688,3688,-3615,-3756,141,3825,0.2,1,0,1
"7月 16, 1999",262,0,1578,374,-2120,-388,-1732,1460,-0.1,0,0,1
"7月 23, 1999",-37,0,-5176,-5176,-3478,-3344,-134,806,-0.4,0,0,1
"7月 30, 1999",52,0,-3400,-3400,-1245,-1218,-27,38,-0.4,0,1,0
"8月 06, 1999",168,0,-2267,-2267,-3083,-3122,39,-1012,-0.3,0,1,1
"8月 13, 1999",-93,0,-730,-1633,930,592,338,1704,-0.1,0,0,1
"8月 20, 1999",-8,0,-4525,-4525,142,1034,-892,2143,-0.3,1,0,1
"8月 27, 1999",-237,0,562,562,-1706,-1349,-357,1879,0.1,0,0,0
"9月 03, 1999",330,0,-4441,-4441,-1930,-1368,-562,-519,-0.3,0,1,1
"9月 10, 1999",-294,5,-4282,-4282,1932,-1317,3249,1563,-0.2,1,1,1
"9月 17, 1999",-50,0,-637,189,840,667,173,1058,0,0,0,1
"9月 24, 1999",-53,0,-4257,-4257,-1381,-604,-777,2227,-0.2,0,0,0
"10月 01, 1999",41,0,-467,-467,1191,1650,-459,-1059,0.1,0,1,0
"10月 08, 1999",-190,11,-7209,-7209,2120,1512,608,-1118,-0.4,1,0,0
"10月 15, 1999",-349,0,4019,3423,-578,1014,-1592,-506,0.4,1,1,0
"10月 22, 1999",-184,0,269,269,-2871,-3288,417,-3416,0.2,1,0,0
"10月 29, 1999",274,0,3721,3721,-1969,-1220,-749,-1871,0.4,1,0,0
"11月 05, 1999",-24,0,-2325,356,-2302,-1018,-1284,-3932,0.1,1,0,0
"11月 12, 1999",-29,0,1778,1800,-4064,-2471,-1593,-2031,0.1,0,0,0
"11月 19, 1999",142,0,-4861,-3063,-1248,-799,-449,-2579,-0.3,0,1,1
"11月 26, 1999",5,0,-5489,-4354,866,757,109,2106,-0.3,0,1,1
"12月 03, 1999",82,30,-996,-275,5580,3724,1856,3235,-0.1,0,0,0
"12月 10, 1999",-294,0,-6726,-5586,-1067,-813,-254,-2957,-0.4,0,1,0
"12月 17, 1999",30,0,-830,-831,-1286,-1331,45,-2937,0,0,0,0
"12月 24, 1999",-281,0,-593,-301,-1498,-778,-720,-5732,0.2,0,1,0
"12月 31, 1999",10,0,-1719,-1719,-800,-1079,279,-3488,0,1,0,1
"1月 07, 2000",-485,0,2481,2923,2176,3098,-922,3026,0.5,0,0,0
"1月 14, 2000",-159,0,191,-85,4067,4701,-634,-3860,0.3,0,1,0
"1月 21, 2000",104,0,-1835,-2432,2575,-817,3392,-8178,0,0,1,0
"1月 28, 2000",237,0,-8119,-8418,632,-351,983,-4150,-0.5,1,0,0
